GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0500000US42101,42101,"Philadelphia County, Pennsylvania",0500000US42101,42101,Philadelphia County,Philadelphia County,1526006,670171,142.71,8.61,134.10,11379.5,4997.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000100,42101000100,Philadelphia County - Census Tract 1,Census Tract 1,3478,2696,0.27,0.00,0.27,12778.9,9905.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000200,42101000200,Philadelphia County - Census Tract 2,Census Tract 2,2937,1285,0.15,0.00,0.15,19888.2,8701.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000300,42101000300,Philadelphia County - Census Tract 3,Census Tract 3,3169,1968,0.21,0.00,0.21,14968.2,9295.5
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000401,42101000401,Philadelphia County - Census Tract 4.01,Census Tract 4.01,2125,1790,0.09,0.01,0.08,25626.6,21586.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000402,42101000402,Philadelphia County - Census Tract 4.02,Census Tract 4.02,3142,2709,0.12,0.00,0.12,26797.1,23104.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000500,42101000500,Philadelphia County - Census Tract 5,Census Tract 5,2329,797,0.17,0.00,0.17,14067.9,4814.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000600,42101000600,Philadelphia County - Census Tract 6,Census Tract 6,1781,814,0.07,0.00,0.07,26716.7,12210.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000700,42101000700,Philadelphia County - Census Tract 7,Census Tract 7,3082,2489,0.10,0.00,0.10,32358.8,26132.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000801,42101000801,Philadelphia County - Census Tract 8.01,Census Tract 8.01,1562,1078,0.04,0.00,0.04,40472.6,27931.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000803,42101000803,Philadelphia County - Census Tract 8.03,Census Tract 8.03,3601,2844,0.06,0.00,0.06,61029.6,48200.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000804,42101000804,Philadelphia County - Census Tract 8.04,Census Tract 8.04,3609,3066,0.06,0.00,0.06,64263.1,54594.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000901,42101000901,Philadelphia County - Census Tract 9.01,Census Tract 9.01,2276,1877,0.04,0.00,0.04,55869.7,46075.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101000902,42101000902,Philadelphia County - Census Tract 9.02,Census Tract 9.02,2773,1582,0.06,0.00,0.06,46286.7,26406.6
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001001,42101001001,Philadelphia County - Census Tract 10.01,Census Tract 10.01,2603,1733,0.09,0.00,0.09,29388.7,19566.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001002,42101001002,Philadelphia County - Census Tract 10.02,Census Tract 10.02,3612,2348,0.18,0.00,0.18,19834.2,12893.3
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001101,42101001101,Philadelphia County - Census Tract 11.01,Census Tract 11.01,3586,2263,0.07,0.00,0.07,53373.3,33682.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001102,42101001102,Philadelphia County - Census Tract 11.02,Census Tract 11.02,2659,1741,0.08,0.00,0.08,33748.5,22097.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001201,42101001201,Philadelphia County - Census Tract 12.01,Census Tract 12.01,3778,2193,0.14,0.01,0.13,29872.8,17340.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001202,42101001202,Philadelphia County - Census Tract 12.02,Census Tract 12.02,5137,3529,0.12,0.00,0.12,43118.9,29621.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001300,42101001300,Philadelphia County - Census Tract 13,Census Tract 13,4942,2868,0.30,0.02,0.28,17584.7,10205.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001400,42101001400,Philadelphia County - Census Tract 14,Census Tract 14,3950,2373,0.12,0.00,0.12,32392.1,19459.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001500,42101001500,Philadelphia County - Census Tract 15,Census Tract 15,2708,1545,0.09,0.00,0.09,29299.0,16716.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001600,42101001600,Philadelphia County - Census Tract 16,Census Tract 16,2192,1294,0.08,0.00,0.08,28907.8,17065.1
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001700,42101001700,Philadelphia County - Census Tract 17,Census Tract 17,2647,1498,0.09,0.00,0.09,30947.0,17513.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001800,42101001800,Philadelphia County - Census Tract 18,Census Tract 18,2873,1628,0.09,0.00,0.09,30686.8,17388.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101001900,42101001900,Philadelphia County - Census Tract 19,Census Tract 19,2721,1524,0.13,0.00,0.13,21464.4,12022.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002000,42101002000,Philadelphia County - Census Tract 20,Census Tract 20,2092,1066,0.11,0.00,0.11,18724.4,9541.2
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002100,42101002100,Philadelphia County - Census Tract 21,Census Tract 21,2036,1090,0.09,0.00,0.09,22201.2,11885.7
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002200,42101002200,Philadelphia County - Census Tract 22,Census Tract 22,2281,1270,0.09,0.00,0.09,25832.4,14382.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002300,42101002300,Philadelphia County - Census Tract 23,Census Tract 23,2682,1348,0.08,0.00,0.08,32707.3,16439.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002400,42101002400,Philadelphia County - Census Tract 24,Census Tract 24,5129,2538,0.21,0.00,0.21,24810.5,12277.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002500,42101002500,Philadelphia County - Census Tract 25,Census Tract 25,3769,1818,0.15,0.00,0.15,24483.9,11810.0
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002701,42101002701,Philadelphia County - Census Tract 27.01,Census Tract 27.01,3874,1677,0.09,0.00,0.09,44625.6,19317.8
0500000US42101,42101,"Philadelphia County, Pennsylvania",1400000US42101002702,42101002702,Philadelphia County - Census Tract 27.02,Census Tract 27.02,3566,1895,0.14,0.00,0.14,25119.9,13348.9
